letter,xl1,yl1,zl1,xl2,yl2,zl2,xl3,yl3,zl3,xl4,yl4,zl4,xl5,yl5,zl5,xl6,yl6,zl6,xl7,yl7,zl7,xl8,yl8,zl8,xl9,yl9,zl9,xl10,yl10,zl10,xl11,yl11,zl11,xl12,yl12,zl12,xl13,yl13,zl13,xl14,yl14,zl14,xl15,yl15,zl15,xl16,yl16,zl16,xl17,yl17,zl17,xl18,yl18,zl18,xl19,yl19,zl19,xl20,yl20,zl20,xl21,yl21,zl21,xr1,yr1,zr1,xr2,yr2,zr2,xr3,yr3,zr3,xr4,yr4,zr4,xr5,yr5,zr5,xr6,yr6,zr6,xr7,yr7,zr7,xr8,yr8,zr8,xr9,yr9,zr9,xr10,yr10,zr10,xr11,yr11,zr11,xr12,yr12,zr12,xr13,yr13,zr13,xr14,yr14,zr14,xr15,yr15,zr15,xr16,yr16,zr16,xr17,yr17,zr17,xr18,yr18,zr18,xr19,yr19,zr19,xr20,yr20,zr20,xr21,yr21,zr21
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6288748383522034,0.37390777468681335,-0.0003195050812792033,0.5055679678916931,0.40157055854797363,-0.05528853461146355,0.42220255732536316,0.44692134857177734,-0.19352926313877106,0.392269104719162,0.47833025455474854,-0.32212114334106445,0.43698495626449585,0.5139055848121643,-0.44892045855522156,0.40458837151527405,0.42717522382736206,-0.3733989894390106,0.4051699936389923,0.5418381690979004,-0.49603307247161865,0.4328196942806244,0.592991292476654,-0.5365878939628601,0.4701213836669922,0.6279568672180176,-0.5511024594306946,0.4925076961517334,0.4071633219718933,-0.3864249587059021,0.555200457572937,0.5560752153396606,-0.5194842219352722,0.6024348735809326,0.635816752910614,-0.5255907773971558,0.6457387208938599,0.6915712952613831,-0.5373537540435791,0.5914477109909058,0.4005095362663269,-0.38609540462493896,0.6414939165115356,0.5244767069816589,-0.4319606125354767,0.6580677628517151,0.5301225185394287,-0.30349841713905334,0.6571654677391052,0.5166301131248474,-0.2330159991979599,0.6730866432189941,0.40926986932754517,-0.39290091395378113,0.6919265985488892,0.511357843875885,-0.39234891533851624,0.6912267208099365,0.5111019015312195,-0.29700562357902527,0.6739450693130493,0.4967763423919678,-0.22131521999835968
L,0.45336323976516724,0.27945929765701294,-0.00018756286590360105,0.5574280023574829,0.3047955334186554,0.032980289310216904,0.6131436228752136,0.3642294704914093,-0.011661285534501076,0.6012213826179504,0.4231087267398834,-0.04630270600318909,0.5734727382659912,0.46523362398147583,-0.07190204411745071,0.6326122879981995,0.3792478144168854,-0.20565655827522278,0.6545616984367371,0.47000652551651,-0.26561322808265686,0.6754785180091858,0.5271759629249573,-0.28977298736572266,0.7016118764877319,0.571424663066864,-0.3068806231021881,0.5468563437461853,0.3827258050441742,-0.22049160301685333,0.5354877710342407,0.493912011384964,-0.2483898252248764,0.5302681922912598,0.5690271854400635,-0.22924819588661194,0.523000955581665,0.6250760555267334,-0.23488710820674896,0.4594915807247162,0.3797873556613922,-0.21885932981967926,0.4384933412075043,0.4656877815723419,-0.18601752817630768,0.44743967056274414,0.43401849269866943,-0.07792269438505173,0.4605078101158142,0.3987123370170593,-0.025923892855644226,0.37672102451324463,0.3778019845485687,-0.21691618859767914,0.3797880709171295,0.4456702470779419,-0.17353124916553497,0.38755470514297485,0.4227224886417389,-0.09941298514604568,0.3923966884613037,0.3934231996536255,-0.06509266048669815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228900909423828,0.007919877767562866,-0.00035687588388100266,0.3435046672821045,0.10514208674430847,-0.06504485756158829,0.3113914728164673,0.24714940786361694,-0.15748001635074615,0.4379938244819641,0.3518006503582001,-0.19059722125530243,0.5647522807121277,0.4105410575866699,-0.20482859015464783,0.366372287273407,0.25545036792755127,-0.5808603763580322,0.3894692063331604,0.4528241753578186,-0.7504183650016785,0.3927523195743561,0.5594751834869385,-0.7987905740737915,0.39569246768951416,0.6382725238800049,-0.8117967247962952,0.5676052570343018,0.23410043120384216,-0.5228101015090942,0.7183707356452942,0.4347609281539917,-0.6610677242279053,0.7960922122001648,0.5529241561889648,-0.6456701159477234,0.8632954359054565,0.6304125785827637,-0.6400435566902161,0.7176284193992615,0.20106056332588196,-0.434462308883667,0.7748293280601501,0.37826886773109436,-0.4084138572216034,0.6987900733947754,0.40594562888145447,-0.234256774187088,0.6592388153076172,0.3925737738609314,-0.14244259893894196,0.8236727714538574,0.1739109605550766,-0.3533022701740265,0.808576226234436,0.31902915239334106,-0.26658356189727783,0.7234655618667603,0.32724934816360474,-0.13391220569610596,0.6781662702560425,0.301607608795166,-0.05030004307627678
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46352124214172363,0.4663124084472656,-0.0001731556694721803,0.3862738609313965,0.48260948061943054,-0.04041638225317001,0.35321706533432007,0.5310574769973755,-0.1072348952293396,0.3655857443809509,0.5774410367012024,-0.1511288434267044,0.39532670378685,0.6089192032814026,-0.19054070115089417,0.3565329909324646,0.5201486349105835,-0.30133527517318726,0.34112319350242615,0.5899240374565125,-0.39189663529396057,0.33380693197250366,0.6351115703582764,-0.42164498567581177,0.33342576026916504,0.6682720184326172,-0.4270601272583008,0.43266114592552185,0.5213274955749512,-0.2881837487220764,0.43575340509414673,0.6029806137084961,-0.3640100657939911,0.4425171911716461,0.6536651849746704,-0.34327077865600586,0.4513112008571625,0.6873075366020203,-0.3240679204463959,0.49875950813293457,0.5245396494865417,-0.26234495639801025,0.4876914620399475,0.6046993732452393,-0.2842182219028473,0.45537129044532776,0.6154861450195312,-0.19275780022144318,0.4344961643218994,0.6087877154350281,-0.1305483728647232,0.5492206811904907,0.5288744568824768,-0.24228672683238983,0.5252192616462708,0.592521607875824,-0.23994240164756775,0.4910529851913452,0.6028172969818115,-0.1839199960231781,0.47037985920906067,0.5991931557655334,-0.14449480175971985
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6003528237342834,0.4094032049179077,-6.996040610829368e-05,0.49384352564811707,0.43815094232559204,-0.043655410408973694,0.43344295024871826,0.5074586868286133,-0.16603228449821472,0.4504086971282959,0.5639787912368774,-0.26501670479774475,0.5075676441192627,0.6066597700119019,-0.350144624710083,0.3977239727973938,0.5029393434524536,-0.3590337336063385,0.36783140897750854,0.6180226802825928,-0.4677010178565979,0.3564077913761139,0.6797767877578735,-0.5265830159187317,0.3389514088630676,0.7312418818473816,-0.5740060806274414,0.4879226088523865,0.4912160634994507,-0.37215813994407654,0.5346612334251404,0.6233372092247009,-0.4904302656650543,0.5644370913505554,0.6968750357627869,-0.5251145362854004,0.587189257144928,0.7546911835670471,-0.5668676495552063,0.5910772085189819,0.48337259888648987,-0.3613330125808716,0.6283611059188843,0.600106418132782,-0.3815194368362427,0.6275711059570312,0.5847081542015076,-0.24174271523952484,0.6253919005393982,0.557267427444458,-0.15873263776302338,0.6872743964195251,0.4792097508907318,-0.3638308346271515,0.6887993812561035,0.5739255547523499,-0.3369852304458618,0.6773090958595276,0.5659152269363403,-0.22508786618709564,0.6644024848937988,0.5461900234222412,-0.15124566853046417
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6135077476501465,0.30264800786972046,7.16076756361872e-05,0.4501361846923828,0.3451553285121918,-0.07249787449836731,0.3926320970058441,0.46285027265548706,-0.16580967605113983,0.43380847573280334,0.5607284307479858,-0.21947936713695526,0.4971274137496948,0.6182301640510559,-0.24304258823394775,0.42368829250335693,0.49550992250442505,-0.4391232132911682,0.3591349124908447,0.6547425985336304,-0.5707421898841858,0.3140290081501007,0.7629908919334412,-0.6513015031814575,0.2897789478302002,0.8546228408813477,-0.7208447456359863,0.552327573299408,0.4962691366672516,-0.4069599211215973,0.570360541343689,0.702552318572998,-0.5498072504997253,0.5891788601875305,0.8462458848953247,-0.618823230266571,0.6181669235229492,0.9572827816009521,-0.6682174205780029,0.6716784238815308,0.4869023263454437,-0.3329429626464844,0.6434075832366943,0.63956618309021,-0.3105453848838806,0.5963963270187378,0.5978793501853943,-0.17239882051944733,0.5750658512115479,0.5424598455429077,-0.09919386357069016,0.7763237953186035,0.4813392162322998,-0.28141477704048157,0.7104818820953369,0.5952118635177612,-0.21603645384311676,0.6669026613235474,0.5697388648986816,-0.11189886182546616,0.6490612030029297,0.5342140197753906,-0.05020499229431152
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7181820869445801,0.22782525420188904,-0.00015204431838355958,0.5383720993995667,0.2709501385688782,0.019821956753730774,0.4289039373397827,0.37648048996925354,-0.09464999288320541,0.40943795442581177,0.4681331217288971,-0.2101850062608719,0.4619668126106262,0.547440767288208,-0.317320317029953,0.3551810383796692,0.37683916091918945,-0.436705619096756,0.30735862255096436,0.5542606115341187,-0.5791876912117004,0.2758115530014038,0.6595048904418945,-0.6570866107940674,0.2493826150894165,0.7433416843414307,-0.7154453992843628,0.46206456422805786,0.3561047613620758,-0.48609551787376404,0.5608546733856201,0.5526107549667358,-0.5965033173561096,0.6181281805038452,0.6222464442253113,-0.5549027323722839,0.638680100440979,0.6772087812423706,-0.5629408955574036,0.6172034740447998,0.3430478870868683,-0.5056619048118591,0.7020041942596436,0.516430675983429,-0.4828565716743469,0.7433329224586487,0.4881141781806946,-0.2728135287761688,0.7404444217681885,0.4496074914932251,-0.16386187076568604,0.7647210359573364,0.34358811378479004,-0.5427124500274658,0.7996293306350708,0.457427054643631,-0.4712792932987213,0.8085504770278931,0.4439716935157776,-0.32897964119911194,0.7871760129928589,0.4306012690067291,-0.25475043058395386
L,0.4280383884906769,0.2835094928741455,-0.0002025521534960717,0.5939988493919373,0.3384409546852112,0.09668321162462234,0.6351168751716614,0.45495522022247314,0.09645452350378036,0.6087889075279236,0.5525124073028564,0.11166778951883316,0.5919015407562256,0.6347601413726807,0.12024781107902527,0.6560349464416504,0.4940798282623291,-0.17671754956245422,0.6809827089309692,0.6530216932296753,-0.18074645102024078,0.6968549489974976,0.7392826080322266,-0.16230610013008118,0.705118715763092,0.8045027256011963,-0.14096103608608246,0.5306054949760437,0.5038748383522034,-0.17830976843833923,0.5251137614250183,0.6659214496612549,-0.15683235228061676,0.5152695775032043,0.7462201118469238,-0.07599324733018875,0.5019793510437012,0.8038524389266968,-0.02770082652568817,0.4138796627521515,0.502420961856842,-0.15071380138397217,0.44285574555397034,0.6309769153594971,-0.014849565923213959,0.4739888608455658,0.6032301187515259,0.11298838257789612,0.48546281456947327,0.5694379210472107,0.17119120061397552,0.31763723492622375,0.5007015466690063,-0.11783965677022934,0.37315019965171814,0.579709529876709,0.03802528977394104,0.4101176857948303,0.5538519620895386,0.14549855887889862,0.420917809009552,0.5261489748954773,0.19691918790340424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4001390337944031,0.20033231377601624,-0.00021667921100743115,0.3388444781303406,0.32614514231681824,0.23903700709342957,0.371673583984375,0.4199235737323761,0.3070659935474396,0.4460016191005707,0.47240325808525085,0.3395022451877594,0.5265284776687622,0.5237265825271606,0.35716161131858826,0.36172303557395935,0.5238699913024902,0.05090660601854324,0.3817972242832184,0.6507472991943359,0.0918751135468483,0.3953920304775238,0.7329917550086975,0.10935860127210617,0.4058050215244293,0.7877956628799438,0.10488606244325638,0.4898260533809662,0.4953521192073822,-0.005259724333882332,0.6067659854888916,0.6226571798324585,0.08560464531183243,0.678385317325592,0.6985185742378235,0.15020045638084412,0.7250625491142273,0.753253698348999,0.1859942078590393,0.6035929918289185,0.4502595067024231,-0.02480790577828884,0.6359502673149109,0.4803280532360077,0.21796652674674988,0.5835670828819275,0.42350780963897705,0.2818329334259033,0.532930314540863,0.38329416513442993,0.24796989560127258,0.7066818475723267,0.411007821559906,-0.035391829907894135,0.6961609125137329,0.4134761095046997,0.17391812801361084,0.6493414044380188,0.36894723773002625,0.2066144198179245,0.6108914017677307,0.33792611956596375,0.16572606563568115
L,0.5528177618980408,0.12483689188957214,-0.0004235718515701592,0.6880418658256531,0.1885814368724823,0.15379199385643005,0.6732847094535828,0.3158907890319824,0.19624371826648712,0.603165328502655,0.406440794467926,0.23903946578502655,0.5426275134086609,0.4425259232521057,0.2639324367046356,0.6859810948371887,0.4549426734447479,-0.04141667112708092,0.582958459854126,0.5815314054489136,0.04147496819496155,0.5180927515029907,0.5733815431594849,0.07179348915815353,0.4920339286327362,0.5567938089370728,0.06292476505041122,0.5915766954421997,0.48236602544784546,-0.09920556098222733,0.583720862865448,0.7196941375732422,-0.048080310225486755,0.5729451179504395,0.7997245788574219,0.026518993079662323,0.559467613697052,0.83786541223526,0.05614972859621048,0.47878387570381165,0.48912322521209717,-0.11502879112958908,0.46701565384864807,0.729918897151947,-0.11808151006698608,0.45545142889022827,0.8295571208000183,-0.09912636131048203,0.45578092336654663,0.9013186097145081,-0.0678253248333931,0.35089316964149475,0.48195502161979675,-0.11551051586866379,0.31219711899757385,0.671023428440094,-0.16201646625995636,0.2725038230419159,0.7741447687149048,-0.16547521948814392,0.24718421697616577,0.8685110807418823,-0.1609610766172409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,0.33100175857543945,0.21051737666130066,-0.0002816433261614293,0.5324784517288208,0.27215123176574707,0.11876162886619568,0.6067894101142883,0.38043439388275146,0.1316319853067398,0.5919273495674133,0.4931436777114868,0.16010645031929016,0.5534154176712036,0.5679153203964233,0.2091686725616455,0.5883359313011169,0.45290446281433105,-0.19668468832969666,0.6255941987037659,0.660163164138794,-0.19228805601596832,0.638859748840332,0.7607611417770386,-0.16338375210762024,0.6524618268013,0.8363145589828491,-0.150867760181427,0.43633532524108887,0.46851646900177,-0.19567452371120453,0.43170398473739624,0.6915748119354248,-0.1605692058801651,0.41621726751327515,0.8081527948379517,-0.106691874563694,0.39993858337402344,0.8840866088867188,-0.09511943906545639,0.3031774163246155,0.463426411151886,-0.15512391924858093,0.332025408744812,0.601776123046875,0.030133267864584923,0.36005139350891113,0.5598263740539551,0.16714857518672943,0.3693212866783142,0.517655074596405,0.18950800597667694,0.19588586688041687,0.4506608247756958,-0.11286434531211853,0.2304711639881134,0.532369077205658,0.06777969002723694,0.26569581031799316,0.5008050203323364,0.16553328931331635,0.277739018201828,0.4715644419193268,0.18295739591121674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4514372646808624,0.2201996147632599,-0.00020059090456925333,0.3660132884979248,0.3445223569869995,0.0704692080616951,0.3924206495285034,0.45838233828544617,0.06682846695184708,0.48874253034591675,0.5336164832115173,0.08052411675453186,0.5897407531738281,0.5675746202468872,0.09367840737104416,0.4223841428756714,0.5167602300643921,-0.14826756715774536,0.43529778718948364,0.683483362197876,-0.16652479767799377,0.43132421374320984,0.7714993953704834,-0.18117742240428925,0.4267725348472595,0.8381347060203552,-0.1926674097776413,0.5397356748580933,0.4991532862186432,-0.1300290822982788,0.631775975227356,0.6641075611114502,-0.12993407249450684,0.6767991185188293,0.7603514790534973,-0.10080104321241379,0.7119622230529785,0.8203641176223755,-0.09390167891979218,0.619404137134552,0.45816051959991455,-0.08244488388299942,0.6491667032241821,0.5757235288619995,0.05382116138935089,0.5940353870391846,0.5483425259590149,0.13740137219429016,0.5627626180648804,0.5059444308280945,0.14791420102119446,0.6674421429634094,0.4194100499153137,-0.033108510076999664,0.650826096534729,0.5107818841934204,0.10935159772634506,0.6013744473457336,0.48906147480010986,0.17337460815906525,0.5761053562164307,0.45020896196365356,0.18797600269317627
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4947686195373535,0.2593252658843994,-0.0004350902745500207,0.33887478709220886,0.3288554847240448,-0.07210041582584381,0.3039988875389099,0.4420635402202606,-0.2005457729101181,0.38794469833374023,0.5377146005630493,-0.27197253704071045,0.48153868317604065,0.5878072381019592,-0.32600346207618713,0.34775030612945557,0.425095796585083,-0.5557165741920471,0.332763671875,0.5967326164245605,-0.6761170625686646,0.32355839014053345,0.6896362900733948,-0.7244438529014587,0.3254493474960327,0.7540453672409058,-0.7503272891044617,0.5090135335922241,0.4129300117492676,-0.5290542244911194,0.5459097027778625,0.6012677550315857,-0.635255753993988,0.5744118094444275,0.714562177658081,-0.6409209370613098,0.6147432923316956,0.7901760935783386,-0.6840779185295105,0.640204668045044,0.3965699374675751,-0.46312016248703003,0.614549994468689,0.5480438470840454,-0.38210415840148926,0.5552508234977722,0.5249394774436951,-0.1962927281856537,0.5489164590835571,0.4811656177043915,-0.14045259356498718,0.7408032417297363,0.3846428096294403,-0.41486838459968567,0.6655396819114685,0.5137882232666016,-0.3231094777584076,0.6073874235153198,0.49335554242134094,-0.19003508985042572,0.6133226156234741,0.44875288009643555,-0.13906757533550262
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5805128216743469,0.36130160093307495,-7.919436757219955e-05,0.6511355638504028,0.41622835397720337,0.05784306302666664,0.6447442770004272,0.46430566906929016,0.09356862306594849,0.5991294384002686,0.4925195872783661,0.13618549704551697,0.5646851658821106,0.5015305876731873,0.18700262904167175,0.5735005140304565,0.5144004225730896,-0.024106530472636223,0.5783102512359619,0.5925849676132202,0.012699708342552185,0.5866557955741882,0.6297701001167297,0.04689865931868553,0.5955799221992493,0.6543049216270447,0.05918474122881889,0.4954904317855835,0.5031096935272217,-0.007543763145804405,0.4406832456588745,0.5642222166061401,0.07713252305984497,0.4093261957168579,0.5842578411102295,0.12606336176395416,0.3995703160762787,0.5907524228096008,0.14525721967220306,0.4458475112915039,0.4834335148334503,0.025244472548365593,0.46279990673065186,0.510589599609375,0.14685779809951782,0.5039972066879272,0.4913303852081299,0.18524125218391418,0.5324712991714478,0.4744466543197632,0.17919056117534637,0.41074198484420776,0.46017101407051086,0.05643314868211746,0.44303587079048157,0.4828362762928009,0.15458378195762634,0.4744635820388794,0.47245949506759644,0.1830914467573166,0.4919973909854889,0.46314573287963867,0.1821891814470291
L,0.2673162817955017,0.11878757178783417,-0.00028515898156911135,0.3642287254333496,0.18087425827980042,0.1429196000099182,0.40230000019073486,0.26084277033805847,0.17648713290691376,0.39621031284332275,0.3293008804321289,0.18657444417476654,0.3856900930404663,0.3873005509376526,0.1775440275669098,0.48433902859687805,0.2902047634124756,0.05937619507312775,0.5130000710487366,0.39998579025268555,0.09107783436775208,0.532010555267334,0.4700672924518585,0.11790969222784042,0.5459312200546265,0.5227380990982056,0.12063122540712357,0.4265204966068268,0.2995011508464813,0.011825772933661938,0.4002244770526886,0.4353269040584564,0.07990297675132751,0.38382387161254883,0.5125725865364075,0.12475165724754333,0.3749280869960785,0.5670386552810669,0.13867199420928955,0.35881462693214417,0.3038437068462372,-0.01817106455564499,0.3149574398994446,0.381053626537323,0.10013749450445175,0.2992352247238159,0.3362126052379608,0.16412325203418732,0.30112093687057495,0.29620689153671265,0.17632296681404114,0.2880309224128723,0.30982497334480286,-0.042888082563877106,0.2704824209213257,0.35338616371154785,0.06626393646001816,0.26048097014427185,0.3170231580734253,0.10272526741027832,0.2620554566383362,0.2844834625720978,0.10933289676904678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6158337593078613,0.34583139419555664,0.0001206470697070472,0.5049377679824829,0.39590147137641907,-0.09381349384784698,0.46102237701416016,0.47366729378700256,-0.2476443648338318,0.5039801001548767,0.5364113450050354,-0.3748803436756134,0.5719830989837646,0.5783748030662537,-0.5009583234786987,0.45876747369766235,0.4503622055053711,-0.4449962079524994,0.4275299608707428,0.584228515625,-0.5877835154533386,0.4067423939704895,0.6810097694396973,-0.6697794198989868,0.3890989422798157,0.7576284408569336,-0.7326107621192932,0.5516053438186646,0.4297109842300415,-0.4539271295070648,0.5624282956123352,0.5716937780380249,-0.6468209028244019,0.5886540412902832,0.6824468374252319,-0.7454193234443665,0.6114198565483093,0.7655398845672607,-0.8296041488647461,0.6541608572006226,0.4149564206600189,-0.4324895441532135,0.7016247510910034,0.559388279914856,-0.5322598218917847,0.7290172576904297,0.6368210315704346,-0.5012596249580383,0.7450025081634521,0.6842496395111084,-0.510852038860321,0.7412664890289307,0.41348472237586975,-0.41917118430137634,0.7640790939331055,0.5202891826629639,-0.44366297125816345,0.763014554977417,0.5539630055427551,-0.37845930457115173,0.7524483799934387,0.564584493637085,-0.3501065671443939
